id,note,tx_hash,block_height,block_hash,fee,n_input,amount_input,n_output,amount_output,temporal_index
UTXO30,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO47,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO61,UTXO,"",-1,"",0,1,5000000000,0,0,-1
6368272203011004,tx,41b48c64cba68c21e0b7b37f589408823f112bb7cbccef4aece29df25347ffb4,73,000000008ec9525cb2092c6bd7d1c2580e595bcfa54bac51cf6f0278b242f25d,0,1,5000000000,1,5000000000,73
4367763463314993,tx,ca7b0295546806c9b6631f8bc89ed0b55434ee5f8ce6198a918af18c6da9237c,114,000000005d7dd40c24c4b6334812f48d4386c7756fb9006d6c74300837c91ebd,0,1,5000000000,1,5000000000,114
UTXO129,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase167,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase175,coinbase,"",-1,"",0,0,0,1,5000000000,-1
5056161943511984,tx,15f09c3978221c2a92e6469b1b82762f21b70c216944a63c9a821d8f846bb48f,242,00000000bd0f11ce95423513cc30ed6990fe8170b9a2edfcc1cbd9b89bbcf0df,0,1,5000000000,1,5000000000,248
coinbase278,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase313,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase356,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO402,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO567,UTXO,"",-1,"",0,1,5000000000,0,0,-1
6052767883437926,tx,4a1c9e5404dd08f932998be36ec7ad9878b03504212e2a0771373bcdbcae07ac,625,0000000099424c7f78847a97b95557110802c172cd97fa3044f76e6c4700ed22,0,1,5000000000,1,5000000000,641
coinbase695,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase705,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO677,UTXO,"",-1,"",0,1,5000000000,0,0,-1
6128237179386382,tx,312eacd1cf17e131b33a3ad35c89a517bbf640a9ae06fdcf7977d06941cb2cae,730,00000000787381693ec698b7b6e84c8605f383cafb64071a03008938be6e52bd,0,1,5000000000,1,5000000000,748
2681564642369580,tx,fa1c23eec89ddcc242748d2c7864eaa1ec9314f8a6fa261bac60019b5ff3364c,906,0000000096732a5e1eb8fd8da3bc5024cfb882a9ed4c04b3a0077eae470169cb,0,1,5000000000,1,5000000000,924
UTXO926,UTXO,"",-1,"",0,1,5000000000,0,0,-1
1659292189680571,tx,2b3ee0b8737b9f7872c5d061b33fad3b4b9b23b286f9e4ae50d91d5b8cf0282f,1094,00000000d0e370b801cebb37d6a98a9b99fbd8d10538756162f227337f85ca85,0,1,5000000000,1,5000000000,1115
4291858422453102,tx,af8bb49c5e31c5533b512fb47655ab9fd31ec979829b98fbec729b924561fb79,1299,00000000e79bd48bbc4416ad172e69b505694be0dd7566aac1063751dc37ce3f,0,1,5000000000,1,5000000000,1323
coinbase1342,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase1357,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase1538,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase1567,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase1707,coinbase,"",-1,"",0,0,0,1,5000000000,-1
4114384410804015,tx,3f7637079960f8a5d21d8748f5f7229f2a262fb372208a41cb7df9332a16f074,1756,000000005ba792c43083919a3352d96da39563de6553a660b929071f90eff728,0,1,5000000000,1,5000000000,1783
5033015653720498,tx,ec9ef20ba0657437c51c960dfe8552e8624298d17d72a3513d910d8331020c8f,1768,000000002b55f8cb48deb8d6b7dc0817df9849a7e2080d9648979f0fe45d2853,0,1,5000000000,1,5000000000,1796
UTXO1665,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase1973,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO1757,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase2013,coinbase,"",-1,"",0,0,0,1,5000000000,-1
324163450118594,tx,4089d2da062c535e6d8ce040518c34fd46a62c471b77a7b6a4170e597a993609,2152,00000000710be1ed303b2a2b13af371682ad41cbe9d6281a780af53756b27766,0,1,5000000000,1,5000000000,2182
coinbase2191,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase2372,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO2080,UTXO,"",-1,"",0,1,5000000000,0,0,-1
5100643988890922,tx,5b26beddf39dd95eca0af5a39d4405cbc5d6b0ef99b7e038c85629abc811f890,2482,00000000471916db33ca96f0927d0c0cfaf7df62a88807f009a688db0bcfc132,0,1,5000000000,1,5000000000,2513
coinbase2640,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase2695,coinbase,"",-1,"",0,0,0,1,5000000000,-1
7191265485616715,tx,966c6933be91362d112430c0a549506a4eaf1cc8e99e5029445cb20bc65763cc,2738,000000006e92cb9f163c7f9eaf338207c25b3682b410a7352a1c140521a029d4,0,1,5000000000,1,5000000000,2771
coinbase2755,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO2458,UTXO,"",-1,"",0,1,1900000000,0,0,-1
910466197542264,tx,589518de30e4ce1b80703ca73994f8fc38889119e73eb233d8c5ab467283e019,2951,000000003139a0765e857ff33f55f8f2192137cc79906210a44d5c032c4da7c6,0,1,5000000000,1,5000000000,3001
UTXO2495,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase3059,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase3285,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO2734,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase3385,coinbase,"",-1,"",0,0,0,1,5000000000,-1
2490807748086525,tx,c718e05f15a065d3db247df1b52123d7308ddb514f3268fe05eb573af802cb46,3429,00000000af22adca5a00ea77b26e222efad29ab9915ffb2fb26db80783b33a25,0,1,5000000000,1,5000000000,3483
7831494625996455,tx,5a87730cffb8a3c1d47db7b57e7eaa9372879df509797126523975f1799f95de,3497,000000002d63fdafcee00b7e6e8038c0426c7464a122ae41fe0d58b1d4421e0e,0,1,5000000000,1,5000000000,3551
UTXO2905,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase3580,coinbase,"",-1,"",0,0,0,1,5000000000,-1
104659257538690,tx,19458adbd0f53d9cb2914b327db50f3e37c5ad61529ee9b74813c4f10e7ff902,3590,0000000050c539e0380620c5819d05e7b5bb3afbb8bb430181efc34684cfb004,0,1,5000000000,1,5000000000,3645
6797842421751435,tx,cec658ace2eb9fe79473a0161ea726a69924fdc17d59c39d7c58f44c36d034c1,3645,00000000c21019f786fd488fa69f708d66e5a383c17db5652e2adb0f4191e16d,0,44,220000000000,1,220000000000,3701
UTXO3002,UTXO,"",-1,"",0,1,5000000000,0,0,-1
5987421400144857,tx,13961446eac84724fb89c35023bf097244ac7bb489952d5fe6c9de686d392caa,3676,00000000748e201e29c8d5e6cc6b5842bd8f7eb3b63893c194a2f4de4b1fb772,0,1,5000000000,1,5000000000,3732
UTXO3282,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO3314,UTXO,"",-1,"",0,1,5000000000,0,0,-1
1537452431289574,tx,028e2da1ad3761040eeef556fb3d3f58eb71dbeb0b1ec618123567355070b22b,4093,00000000d6007fa7c6ca9a92c2722fcf28680505430a0e1169f3bd72f67dd625,0,1,5000000000,1,5000000000,4151
UTXO3385,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO3489,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase4444,coinbase,"",-1,"",0,0,0,1,5000000000,-1
2305011754382766,tx,091da63a4edd43b2431955bc7770d135436ef08243984403f872ad95f62a8341,4446,0000000021c11229e316a384571ff144fb9c0ff2fd9fc31131decdd102b46aa9,0,1,5000000000,1,5000000000,4507
7485494259427812,tx,1f56c885dafd0a7561113d7e8416131cf7450219e770619778224f699223c0d4,4460,00000000ff18ea765c3b7fdb5891a93e3d8766f0a66a5245eb62d8f38c2bffad,0,1,5000000000,1,5000000000,4521
coinbase4606,coinbase,"",-1,"",0,0,0,1,5000000000,-1
5266699213965021,tx,4e753cee854fa260c8958894c16bf7ded63978b97a9637a8b1e8364cbe47b095,4630,00000000baa772b57e548c10d8077b514d02e7a18eb9ef5bebe0c401a08274cb,0,1,5000000000,1,5000000000,4692
UTXO3967,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase4964,coinbase,"",-1,"",0,0,0,1,5000000000,-1
1306742012123268,tx,c768e943ed490dac5203445f13a716becda6f7b9ce92d4498825c490abcc2325,5019,00000000d1c6dd5c2746b21cc54966eab68a24ffc152ecf53f0bc4bf59da6966,0,1,5000000000,1,5000000000,5082
6864129675756516,tx,0a4851562fea567b726fbb44a4002a649112b883c7844d0b9b241f20d81d17c3,5050,00000000059b30fe09e885a6c7364f26d7549fc050fc2326de899e77819a1c25,0,1,5000000000,1,5000000000,5113
3966833511103619,tx,2475a153dd614027ef96183676fde63364080c7bc493031a5b1de47f3283be70,5115,000000008b2cde95da2c8c37affea1854ed3f450172249e2533990dd63a41bcd,0,1,5000000000,1,5000000000,5178
UTXO4152,UTXO,"",-1,"",0,1,5000000000,0,0,-1
8924471385281841,tx,795a122625917a9b0371f4373da8c0ad4dd048f0d57e67bda88ba9d25513a6fd,5250,00000000e6e89b27af3ea7484fd5c7e277ce12754bec74c2718bf5fedf5058de,0,1,5000000000,1,5000000000,5317
6504006677396034,tx,684b3a3654f60165654792554b83c9923e9527f47dc0c4e9ed11d2fb7ce0dab8,5549,000000007cd9ac98889d980cff5d6ff741ae977b594ff17bd1795e79ce916ef5,0,1,5000000000,1,5000000000,5616
6087873330575179,tx,53021116875d4aa0aec9b24bdad00fcdc5d6297955e870273059ba73ba1b07ad,5648,000000004500ec9713489276e420b5e13a256526f4937c71760b7ebc8e613444,0,1,5000000000,1,5000000000,5715
7744697862780917,tx,f2a2484a477ed8c36d7a265f7a736cbb6f43de80bf2bb50a93abbf07e8171edc,5658,000000004d05f98e9de57d05c6412fc92d24bc1107a636b3d0e4b6cb33599260,0,1,5000000000,1,5000000000,5725
coinbase5675,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO4734,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase5904,coinbase,"",-1,"",0,0,0,1,5000000000,-1
4704429292704159,tx,3a3e4b503f93e548b1101c896df4fa525aae264fbd8b99c438fb8ce6663ab585,5958,000000006797a0a0c44c2c46974e627d2fd29ce00f1d5b28dd16a0daa9ebfc7a,0,1,5000000000,1,5000000000,6027
3238934240765083,tx,0df26e3fa97b70eb432e4b0b5385a8c3838a9b4a99ac77ff43df24f926590e5c,6038,00000000c4775cf7d4ea3554c9649e672d682214921592780bf208287a53fae2,0,1,5000000000,1,5000000000,6107
7623065940601634,tx,83cd1255eba3e2b0470cd678a56c44bfaf7ef1f5a2591997a91259e9cb1aa9d8,6043,0000000042f0497f6fdf78b6155b66d1216cdbaeace101d032cf8b300863293a,0,1,5000000000,1,5000000000,6112
1958036213166930,tx,6b919f9e56f83b771ef4d71d8aebfecdef00f4b31a3d82259e909a8ba796a637,6065,00000000f137a47483f1c254de2d0c17736551b5159aac80b8accd39d632bfee,0,1,5000000000,1,5000000000,6134
coinbase6116,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO5020,UTXO,"",-1,"",0,1,5000000000,0,0,-1
6398053763000808,tx,c0cec13112c0448ee99260dbce16e055733e61cf3f38880fb1434f61cef7d7b5,6316,0000000059638339223984f993eb0a4005649103aacf02ed1139d70b21c7e5c3,0,1,5000000000,1,5000000000,6387
3306203649466816,tx,cc484dd3d815a58564e41522e76549854ae4ab4dd4d4d94de0010ea730ccf75d,6381,00000000ae95c8f2381a8af1d879e8d123151c0e77445c41e884b583ca453471,0,1,5000000000,1,5000000000,6454
4557363194385497,tx,e8836b742bf18e583703e9e65f3c1744f0d2d103978fc79eb2c8a282722e8781,6408,000000000feda47065401b6268fc01c698705a417a70a1683d15c6706bc96fed,0,1,5000000000,1,5000000000,6481
coinbase6450,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO5245,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO5266,UTXO,"",-1,"",0,1,5000000000,0,0,-1
116431048922740,tx,9a3978a8bad249961fd753558f420e60cdcb87ae66513345d2a0b37eba254f03,6496,0000000098a1606801259815d3c8e24680d91a597b8fb724e7a79e1db22b46c6,0,1,5000000000,1,5000000000,6570
UTXO5396,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase6842,coinbase,"",-1,"",0,0,0,1,5000000000,-1
1690476445563239,tx,df36315ecc5b2a673399d19cac3fbeb736c9d61ed79a7a68163acb4fc0d50b30,6875,00000000acfece9599f5bcaa4e596b52d12551aff9d5398a699f6dd4a0a56854,0,1,5000000000,1,5000000000,6952
983104315910821,tx,c25de4d59607c6b2eb1146da7013011ffde38022fa8fdfb4462b55377c06f11b,6894,000000006a07f51a21bf370586daeaf651a5ff29bcf1d53dad55582762f9f4b0,0,1,5000000000,1,5000000000,6971
8930661552025600,tx,2ea2963dce11e5e5303411ae4c9a50145f9a63b5d903d324400280576b1dd3fd,7071,00000000999ce780989805801b399602fde87ddfa9cfee24fc44b33793b181e4,0,1,5000000000,1,5000000000,7148
coinbase7148,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO5980,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO6055,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase7573,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase7574,coinbase,"",-1,"",0,0,0,1,5000000000,-1
942495456183070,tx,45746eefdae5e483890dbf16935353a7a735b0b60bf34a6ea1f218f2968ec91a,7616,00000000ae55da4655c497359709a65c51bc5740e41af3362fe0be7a79ef041b,0,1,5000000000,1,5000000000,7695
UTXO6242,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO6312,UTXO,"",-1,"",0,1,5000000000,0,0,-1
2103300610243557,tx,164a2340e9dd7d621768603ad9f0bcdf1d80b7737dd4e0e23b2cdfd5ad86c73b,7972,00000000c098f9ff9bd14d9edb3c1ba38024a3a1a0c89a50570ba45c70128fa6,0,1,5000000000,1,5000000000,8054
3550736963955467,tx,1d57ccf4487a600d5a02d57f4cabe66c10e67620dd56743c905a586bfb02eb64,7983,00000000aa7c08193a4ecb41c36ad864668d11d4e8e12bb6e6105cee8106a66c,0,1,5000000000,1,5000000000,8065
coinbase8095,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO6593,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO6615,UTXO,"",-1,"",0,1,5000000000,0,0,-1
3653781331041698,tx,7f712ca6778aa27ae35ada3051e9d5ea70877cb5b043dc64e916ed9612c2d867,8286,0000000070fc5453f6b820a1cdec8dfd51a6a0c229c2ac16f0b2807221ec39f7,0,1,5000000000,1,5000000000,8369
UTXO6769,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO6802,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO6807,UTXO,"",-1,"",0,1,5000000000,0,0,-1
2274841218123903,tx,26e837fd25906133074b31542354a8e21bc54c693cb64c0690ff43d0f5a5a740,8508,00000000da3bc425973d4fd5de7e1b34872449530e8ea7d6ba40eea0287185ca,0,1,5000000000,1,5000000000,8593
coinbase8637,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO6979,UTXO,"",-1,"",0,1,5000000000,0,0,-1
6552954010145529,tx,37ceb43327d6784c668e47146493c9961cd38c647f1b839329cb970800043fba,8696,00000000b754236eb995c2c9dc249c024249d4ca518336ce5755133f3e526063,0,1,5000000000,1,5000000000,8781
UTXO7149,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO7181,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO7195,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase8955,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase9020,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO7273,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO7280,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO7448,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO7577,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO7591,UTXO,"",-1,"",0,1,5000000000,0,0,-1
3856208380387847,tx,8429abc330bfd3c1768196833320cadf87b393ede97ac3001438108bd59b996d,9510,000000003ef4d27daf6dc6488206e439006466d2b9b3681ae07512e3f8f0a212,0,1,5000000000,1,5000000000,9600
UTXO7712,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase9775,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase9776,coinbase,"",-1,"",0,0,0,1,5000000000,-1
2010647927991696,tx,7f381c168c89820da2a70a306406eb68d9487df09adee8515a816c219c632539,9900,00000000aaba6f091b5f8a356dcaee98fe8c5ea8bc915cc4516dd9da528c0724,0,1,5000000000,1,5000000000,9990
UTXO7952,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase9930,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase9931,coinbase,"",-1,"",0,0,0,1,5000000000,-1
4804083098916438,tx,8bbc09899a3c87baceb9012ad4224cec50b7e2e3bbbc0622b5b5b2a8144e8a88,9972,000000006912600f586e7e570208953694113c9d80cc1729cac3ce3765d0c4b7,0,1,5000000000,1,5000000000,10064
coinbase9991,coinbase,"",-1,"",0,0,0,1,5000000000,-1
4640707631857241,tx,8f4eb148bc0361eb5c05868fc799616f7d77a7ddfc15c60230caf2398f97e583,9996,00000000b828d5261f040827d682721f6f54fe21f1b263745968d31cc1e10837,0,1,5000000000,1,5000000000,10088
7489429458411539,tx,72851456f4146a2f640893ef154d84cc7aace03ea49bc1880f99008373c5dcd4,10032,0000000059ec9cfeeb722ce66885fc9222e75a93ef54947095b80a3ef50a8aac,0,1,5000000000,1,5000000000,10124
coinbase10093,coinbase,"",-1,"",0,0,0,1,5000000000,-1
7809069062951885,tx,3f836e4bc295eff35575eff9c6e2ad2420e2f7b99bef0d9b526f9e309c74f2dd,10106,000000002836a0a7f719e91d101ae6ae6f3e2f51a52a2e0fd08ba9ca13ebac34,0,1,5000000000,1,5000000000,10198
coinbase10124,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO8202,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase10234,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO8221,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO8319,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase10382,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase10448,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO8395,UTXO,"",-1,"",0,1,5000000000,0,0,-1
UTXO8513,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase10689,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase10714,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO8625,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase11189,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase11293,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase11299,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase11314,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase11325,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase11341,coinbase,"",-1,"",0,0,0,1,5000000000,-1
307176903618791,tx,297d7de5f98f1de563172cf48679acabaad5203bb0a0b8c8293c87c99101bb08,11358,0000000033215123fbf67e7a05651f7d0d38460b747571fe3c28f82356449bc3,0,1,5000000000,1,5000000000,11454
coinbase11384,coinbase,"",-1,"",0,0,0,1,5000000000,-1
6840581099925957,tx,0aa7557e53514b163a6a51bc87b82143ae3d2f279288f0c5492c8e2534c76bc2,11487,00000000ce82a7f15d1e750bd806864a2e6320d3d6a0d5ef3755e7d1bc9e99d5,0,1,5000000000,1,5000000000,11587
8153194576802129,tx,a1166343f6e3d93e79cc7d9d432dd5b5fb7abeef899f621c6d8e8a47544cbae7,11553,0000000013045f37b7e866aeb4c736554f441d7b290be109ec3cc4dfd2e1f338,0,1,5000000000,1,5000000000,11654
UTXO9341,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase11689,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase11706,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO9424,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase12095,coinbase,"",-1,"",0,0,0,1,5000000000,-1
5401469703050345,tx,3c8bd2945f4a922caeeb315133b6e3448deb1dae155d073d1a4aa35257dd8499,12219,00000000262f0fabf6795994179a36eb16ceaf2976a709915fa9ad61efdc4468,0,1,5000000000,1,5000000000,12323
8454356247744535,tx,0dab5b5bd08e196dbcc6be125ff7ac31a1c7e7ef1c2d0d923dbf809ca78949f0,12238,00000000596a2fd84f014ca9cb364870f9d0618db8a70ba5e439a5fb9a20cedb,0,1,5000000000,1,5000000000,12342
3864733393323787,tx,b83d2eaa89652a921edf0438622fa76a121e52fb81cf3e02ee58387ce8a2d76d,12289,00000000a2f2b6ca177414fbd86c4de48d8d349e8977862166eaf83ef2568592,0,1,5000000000,1,5000000000,12393
8046505686028496,tx,6e022e8e8d31bd43af82bde89a8ff986f7804f4e6b96587dd98086cac808b2e4,12297,000000004682ea4f3ad7b0104853d56e201d7e96f69985dd89c9b2a8ef0dbbac,0,1,5000000000,1,5000000000,12401
coinbase12321,coinbase,"",-1,"",0,0,0,1,5000000000,-1
1799011750518399,tx,2d9eebb3d101401bc5961d4780b0e7e52bbc8ef1e94ff744f4fff3b082882133,12391,0000000070cd8a2188102dacb5a4e746daee05f4d27d391f4385b506ddd24f6e,0,1,5000000000,1,5000000000,12497
UTXO10066,UTXO,"",-1,"",0,1,5000000000,0,0,-1
501440137848176,tx,db04f3455630cf00fd94138f2d3c446bfab543cd54a5bde77a872b570a75400e,12564,000000003f097834f0762a77550dfedec2c8109291480850f8ad8ac6abd2c86e,0,1,5000000000,1,5000000000,12670
3713654177471229,tx,196ed7122a6f83ddb431d661c00f4f26e25bda8d7f2aa090d1ead788f0638c69,12586,000000002c89de952594f2c44e2c4375d24c68814d96433b1f7c246b191e954b,0,1,5000000000,1,5000000000,12692
coinbase12633,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase12643,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO10198,UTXO,"",-1,"",0,1,5000000000,0,0,-1
4882179926795162,tx,eb13b1315e6235ffcf51607d475cc4bd28a28e884b8ff4f1ded01c21c288c28a,12769,00000000b68408d19a341fa47a60e0e220d3c700e4438dedf3c18302c8353557,0,1,5000000000,1,5000000000,12876
6463377467879187,tx,87f5d6a3001a15460ce510d2c472df2f90ffac4caffbbaa8809b782db042b3b7,12840,0000000086a30b820cc1764b0f89260b93a2df5416c2af6131ecd4ff92564eaf,0,1,5000000000,1,5000000000,12947
5305104167755318,tx,d1af6a20d45d5cb1037f5da6ca32648d04def5d800eb63beecb7f1528bb6c796,12894,0000000053fa84d01b147129b30045e7cc227a55f50596647646d97808d52b82,0,1,5000000000,1,5000000000,13001
coinbase12982,coinbase,"",-1,"",0,0,0,1,5000000000,-1
8561904140448084,tx,6bbaef330172d85becea33061c0bd03df3120be2d214c62fbaa08a23370d58f3,13106,00000000540410be16ac2de1c07641e99d6dcf6245887b158aafc42a4c860d53,0,1,5000000000,1,5000000000,13215
8644161815382708,tx,4585c49314bcf0bc959f879dde481ff4bfec8378651ceacf55a15518138eaef5,13108,000000006bd41a200005a45950e5f6a8a15071b9d94ca37a4439e354584e6919,0,1,5000000000,1,5000000000,13217
coinbase13138,coinbase,"",-1,"",0,0,0,1,5000000000,-1
4267010283206579,tx,acca7236bc8b6547d584d32133add5c14f58ee471ff69d13389abd7701964679,13206,0000000003506817189675015438bed6da76f93ee26cd5747caa362d54cccea2,0,1,5000000000,1,5000000000,13318
coinbase13263,coinbase,"",-1,"",0,0,0,1,5000000000,-1
1217492980172387,tx,1baf0f5b4bdf972eb581309edfb9e4c576c4cd814928b76bcb1833cc646d9a22,13264,00000000b18168c0262d34ff380edeef6fee470b22c8e3084292238f89619584,0,1,5000000000,1,5000000000,13376
coinbase13358,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase13365,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase13439,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO10735,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase13473,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase13635,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO11003,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase13870,coinbase,"",-1,"",0,0,0,1,5000000000,-1
6316448916905963,tx,dacf7392396b4ac93e2c2ee2d82564ee6007fcd717937fafcd5bff78ef3686b3,14079,00000000636a4086fe97cef0eaa74067ee3b901308ccdf22ab63a775d8a5a8f1,0,1,5000000000,1,5000000000,14194
4818551641795079,tx,08f6086b3da291c63f364ddccba858ec76fa805c9d2ccc5e2a3a5087d793f388,14272,00000000d208f8cfc0f666e74064176a836dd4e59a9ec87f34dacb678d7ec7ef,0,1,5000000000,1,5000000000,14387
coinbase14308,coinbase,"",-1,"",0,0,0,1,5000000000,-1
3109532033099078,tx,e60e3478ce8544b4714ac0c5be3c3a3bf5a89ca7aefb42657a312a01c2d26058,14373,000000002964324b2f06e6d38fa5a948b8a2792fbe124771233506f23ea9cf84,0,1,5000000000,1,5000000000,14493
coinbase14515,coinbase,"",-1,"",0,0,0,1,5000000000,-1
1282212420854972,tx,1f07ee90bdd144307832aca9d1ef90a1bfa93a10d84b6a2b88e425f9be527124,14787,00000000918f852f4815e4dff55c6c7cff39f85dc53066610df8f1603a0a2646,0,1,5000000000,1,5000000000,14911
3360558003807727,tx,f96062d46108b76d2f1a7071c483f7e753bdb3f875be00281a7c2f831047835f,14852,00000000c3ea78ade35ea7f841527efd77448c67227acd1c07acd14fd74113af,0,1,5000000000,1,5000000000,14976
UTXO11906,UTXO,"",-1,"",0,1,5000000000,0,0,-1
4294675777941506,tx,33e7512713450cd9486e408741137f46c2017c96cd228b6cf513805b01e10f7a,15044,000000005b0c0220516b4dfcaf176d62f0d0ee0297ea6ba65409b41f0e48831c,0,1,5000000000,1,5000000000,15168
coinbase15075,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO12072,UTXO,"",-1,"",0,1,5000000000,0,0,-1
coinbase15195,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase15247,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase15264,coinbase,"",-1,"",0,0,0,1,5000000000,-1
8410530971750139,tx,e21b8aea0469b136788da72739af106a4bb666e7c382c747d2df778cb7aa0aef,15329,000000004c179f79fc9acb0adcd9ef0bed84f234d3f56548eef4fa4ffa491e84,0,1,5000000000,1,5000000000,15453
425652058439853,tx,cebd1b443e05c5f9afe68157da7a5a816f45ac723bcde3af0a6805eebd06190c,15356,00000000cf573138d5723aa2af26e0c066efd77c42ae6310f351996eaa5e5631,0,1,5000000000,1,5000000000,15480
580040575090034,tx,34b1c272bc5fe9ae954493c54a4d4b6e72a2b1544758a20c7c92eb77c3597c10,15363,00000000963059c3d0023206f59d00bc25eca2808b59974c187e3005f15a3263,0,1,5000000000,1,5000000000,15487
coinbase15475,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase15676,coinbase,"",-1,"",0,0,0,1,5000000000,-1
