id,note,tx_hash,block_height,block_hash,fee,n_input,amount_input,n_output,amount_output,temporal_index
UTXO2261,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO10121,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO10426,UTXO,,-1,,0,1,5000000000,0,0,-1
3988813510224418,tx,6a847119ac7b2dac4cb4afc32c0d7a82e19e6084e1ee3d19441751d122705e71,15157,000000005d14c09a8b6b6bff00b6a4aafe8fc86576e6dd9163d68b4a289a2110,0,1,5000000000,1,5000000000,15281
1047729119848594,tx,1048e3a5877437cc53565c1362e9b4fdac1f2bbfa9b18c1cea974413903bc71d,16079,00000000a5d4d3548665edd88d216f8eddf1e9d9e54df2e65163f9d4188ee2bb,0,1,5000000000,1,5000000000,16204
4776680939614516,tx,a8a330c46c0a1314ef3b75f79f53fee6da26616eea72cbdde0a289e394edc287,17605,0000000058a64bf823c51099c71c79a82645b32dee4aaca84357286fc2037796,0,1,5000000000,1,5000000000,17731
3570056287813434,tx,315f41f6ca3bf76938bc7a1f28ae1c77ecc8a64d0a0d37476ed7f9e706947765,23625,00000000807e567691a7c9f789aa19781ce70f82c52754c88d3309cdee1240e3,0,20,100000000000,1,100000000000,23776
473238214195346,tx,28c0959d3b71fda237462e0bacd9c77e079d9557d8ed4d2b7e92c435dd42730d,26112,00000000a5ec628ab7ebf616a3b5c2ce0ac82fc6a2b97e457a9c45534c817384,0,31,155000000000,1,155000000000,26280
2717130959999693,tx,50b0766122ab81628a5446eb315646ec92cbb6b63df7ddd9c46e966ecdba394d,28160,00000000e7a7bd49a26213233e4905b0e2e9b5d7a2acd12cc621b099a2adb6f8,0,1,5000000000,1,5000000000,28343
7801627153828006,tx,5307c1c87398251c8a82e1253443f85d2f94595ebc7838968c334564f94ebcdd,30759,0000000077b0bfe89d02ccc00713d11ba39f92e63a7e1a8d466c7351bcbc61be,0,1,5000000000,1,5000000000,30975
2161834578440701,tx,6dfa7db57ba1e32985cfb448cb2347323782ed04167a2e2b0eed8fe3b06a713d,32482,00000000bb73cadc526686568d5605491ae4127d89495c0af61f28c9f73fb6c3,0,1,5000000000,1,5000000000,32701
7249222868342271,tx,0c0ab0fca3bab71ac1f27331bfeda3cf16d5a5fbc7f66da37efbafb8cf0909ce,33914,000000005a930a892663bbd5fe3a42244c4f97e9f1142d66dbe07b0a72934c03,0,1,5000000000,1,5000000000,34137
2930762000724536,tx,b86fc9a9fda2e431d9444b3fdaac6f8094af14be17773a989ec291cb9f194c53,37967,0000000001d87b5b24bc09dffc7d8d703f09ab7d175cb5d419fa59b6a9ffa546,0,1,5000000000,1,5000000000,38248
UTXO3438,UTXO,,-1,,0,1,5000000000,0,0,-1
655301638002590,tx,455587ffb3363d5698cd9854fb8d6996fd898d5cf02691095ff6bcd46af29f12,4578,000000000d3436a3a1eaed0b074cf56010352512055fa53c65f55db2cc3a1c1c,0,1,5000000000,1,5000000000,4640
UTXO3721,UTXO,,-1,,0,1,5000000000,0,0,-1
8841515349425600,tx,16ef6ce43774d84c4cecc18a85e954b8ec557651d4c3c17d6004ee6dad7d4afb,5923,00000000dff3628050a0cf1dc78296821bed27e7c64a4257fb1a81b7e4f1841e,0,1,5000000000,1,5000000000,5992
UTXO4816,UTXO,,-1,,0,1,5000000000,0,0,-1
coinbase6455,coinbase,,-1,,0,0,0,1,5000000000,-1
UTXO6017,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO6294,UTXO,,-1,,0,1,5000000000,0,0,-1
coinbase8987,coinbase,,-1,,0,0,0,1,5000000000,-1
UTXO7554,UTXO,,-1,,0,1,5000000000,0,0,-1
4809202846537082,tx,89fb0480d40c0066a073922005c48d34f65236dfd71f277fe5d0ab905a8eaf88,9404,00000000671bd6f873976a5b9e2214457502de200d0b57211c9c66868fdb977a,0,1,5000000000,1,5000000000,9494
4526899351263352,tx,1cdf0deed7db5fb9ac1f2a5028aa71969472c1e75d86b92ab2c5c3201e87a980,10566,00000000ec71af22cdd3d422a3378c4044923bbfce544c724ca58c429a7c508a,0,1,5000000000,1,5000000000,10658
8759416853955472,tx,780d36a40537b1ed16e2cd1257ed23aef993febd96d4c28786861c285025f5f8,12041,000000000ad273ee8c85fc09fbe89bbc867878258c7c63a84e7998167dae0dc2,0,1,5000000000,1,5000000000,12145
4963007463433211,tx,e29a9dc0b293f0d84775adf316750255f267bc94a852e27a31db1f01c7a10e8d,13174,00000000c67b802b0e6ced24048903a1bd21ecdb8c1364134198face2a30f2f0,0,2,2500000000,1,2500000000,13286
UTXO10977,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO11222,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO13510,UTXO,,-1,,0,1,5000000000,0,0,-1
70723128874935,tx,8ae5c6cb41c5dee72cd5ec6de5bced9d4d88a94e232e9a041ebcbdca17940202,20855,000000001aa208b7e0a55a497e013234ff0f2b8f40281a85857434320b995260,0,1,5000000000,1,5000000000,20994
2250948680616228,tx,8911a07368fd5e6f33f67f1d3005dd253bd309f8f77375bb4d244920a4cef93f,30396,0000000052acea6d3cc5283508232ad6482d1c8265a8690ca95152c0d3a46c7a,0,1,5000000000,1,5000000000,30611
1538344211593235,tx,66d79fc1bd29051494ef671202d209de0e37ac4c8c849c071e98c03162edb82b,33400,000000005dac67ecccc6134c3218302a014e60b80aa2695a9874e35958c79f02,0,1,5000000000,1,5000000000,33623
6675382335940592,tx,f409a4d3c4f96a5285e69e9117866fc4237c4d76ebfd0fdb4a853ffd86ccb9bd,34210,00000000bf1219d71e208ada74fef000ec972ce9f3572f5f9ac98a322a4fbfbc,0,1,5000000000,1,5000000000,34433
4152520420544405,tx,10643ead79ff0a79c5cf2fd85ef3afbd9415e83453d5ae31c2a87cb604900576,34792,0000000030e3be8c76c26466b7a85f123e780662ab77016a57ed731946487670,0,1,5000000000,1,5000000000,35021
8339431284635649,tx,dd70d16f4edb39d5834596da77e718cf76f2f7f77af3c274190ec0cb3a5905ed,2340,00000000112d24a5aa42bc6695b9c7797ac8c874ba5d927793369706ef5db1fe,0,1,5000000000,1,5000000000,2371
UTXO5644,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO8189,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO9172,UTXO,,-1,,0,1,5000000000,0,0,-1
2276596697122026,tx,008d856f6afabaaeb59d103e7395bc90e1510725190548ddb952276ecb6bb440,11583,0000000033a53eef87e44ced13f95ab6ba8a708c6abf736cbe211ab8d36a5b13,0,1,5000000000,1,5000000000,11684
UTXO13910,UTXO,,-1,,0,1,5000000000,0,0,-1
1039953166706825,tx,975b1fc535f7bdaed5b272de894687773fa9f99da205103beb4f44adb8a78e1d,19010,000000007b44d5d2b859780e9c9d1c2c92d5c2030f82159944ad2d5f8a2cc919,0,1,5000000000,1,5000000000,19145
UTXO15119,UTXO,,-1,,0,1,5000000000,0,0,-1
3970679695748693,tx,3a2b853ee43ba0ec6b1079f3bb31dc46fa998dc0a52638d0a5a97241467fda70,23669,00000000ab998b097351b8b34fb62732275156776741201697ccdd226ebc54ce,0,1,5000000000,1,5000000000,23821
8330275359687558,tx,2191fad09ddc7cb1b9e1d1f1bc73baa90d32b1772c8a0e6b80371c90fdbac2ec,25978,00000000a2bf7d1d5c75ec0cbd17bf75d26a60830ffca0f593c97b034eb25338,0,1,5000000000,1,5000000000,26144
1179883192224658,tx,7e148d67d0e2c05151efdb8438f0bfca0f6c88c0d6bc94c512935c64b4c78821,27935,00000000dd7b7db4db825fa0dee947cb442ef66bb50ab3937ed3905e4a9c6656,0,1,5000000000,1,5000000000,28118
3124397281380924,tx,c41f2c4ea080b885cbdedb15a4359cbc0ffaa24bc4e9088977e051c070fbcc58,31092,0000000051e22acdeb27f6c12a8e83f33a61f2a20850c3e73bae135273d04619,0,1,5000000000,1,5000000000,31309
5258977581401974,tx,3cda3b6acfeb2793fe750ead04af6d1fa8ffa7b21930b365d0b23bf814197895,38454,0000000007a392effa9667746eeb98a9fcf9a75bacf666bfbf55847fb6811ef1,0,1,5000000000,1,5000000000,38746
UTXO2386,UTXO,,-1,,0,1,5000000000,0,0,-1
3654674641585878,tx,26e100c87b1f7041f52b1510843080136400e7124fc75ea7fab53640fe41df67,3551,000000002b6813c714475b0dadf2ef5cfc8941c9c8db6d6ee23b3ff91fd9279c,0,1,5000000000,1,5000000000,3606
UTXO2965,UTXO,,-1,,0,1,5000000000,0,0,-1
2112586253738421,tx,90a23544aef2e458c63b41ebd1e149b5d56247c326d43b8f0aa80db189160b3c,3742,000000001419e5881c5acf071a5b27ff6e473314ead91830ce138d72864a1a04,0,1,5000000000,1,5000000000,3798
1594701207731569,tx,a244d59cfa843ae3c580573c8969317967119e41aa803f05788eeb1378fa522d,4530,000000005e626f41710604fb9154aec55318e8ba135c94e0a6c81bbb329681e7,0,1,5000000000,1,5000000000,4591
3504973212671215,tx,21af7c861dba790a90a681e84d17439884c136fb6c1b5074cf78e74e5a099e63,5235,00000000f9b2fcdc987caa6011728406cc836878beb7f852fa3b362270d9745a,0,1,5000000000,1,5000000000,5302
8247601787625391,tx,a251ecd3fe3714d503a2cc1f36707c8b4d3f5ebff97a851d667afd66763369ea,5754,0000000059734cc49793a3ccb9b5dbf6a213db50b84537d7493c79c0150bcaaa,0,1,5000000000,1,5000000000,5821
1793174793687168,tx,37c1e388dee94fa8c57e983e22b31bb6c470a1feb29180839f0784c85410f732,8206,000000005c250eb18e199f4b94d256ef7348941399dd756413d8b035a596f91c,0,1,5000000000,1,5000000000,8289
6148432364362427,tx,58e77950afd5701d7ecc85313e1788b3a8b759777eb447649bdbd506b8bbbfae,8605,00000000483926d6830a47c25bb16f0b1c33739dd708306c7abba3f2b9906bad,0,1,5000000000,1,5000000000,8690
UTXO10192,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO10202,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO11867,UTXO,,-1,,0,1,5000000000,0,0,-1
4334130884568205,tx,c766beef35b5f34b6c4f34c7ca6639cccbb4a3afc5627eefbb6c2447def32e7b,15577,000000007ac696b04217611bdb02c43723bea20d3ec4dd191d39d878f2673e4f,0,1,5000000000,1,5000000000,15701
5012851493622583,tx,2530a318deb22a4bb6eb46542d11bf54c8f46faae1e479ad35be99b6844b798e,16044,00000000cc4877e361e211eeae9e987e4aca63f3218aba39ce6c05871ad12b4d,0,1,5000000000,1,5000000000,16169
UTXO13366,UTXO,,-1,,0,1,5000000000,0,0,-1
2780113277803429,tx,079cf9524b419b491cacc076423f18290f63f1e24ee67b87a92dddde82fc034f,677,00000000ff1f5a558c320074a15d59eaa0f05e98f7258075f69ad3303eb9c759,0,1,5000000000,1,5000000000,693
872309283993406,tx,efd3cee8306ce6db798e50dc3ea632a0ca719140a058c587ddf5b90da8e2ca18,3421,00000000ebc2588a2d82f3cde4af7223cff166a191c5c9430411fd084a2c7ced,0,1,5000000000,1,5000000000,3475
7890148616131342,tx,e1efbf30aa2ad0c8b5577fb3023427e3b8ce45ff49e916ffa97798ea0b6340e0,3506,00000000d9f84d2d8e93eaae796359993ee51ea98731be922a91be1f192b36fc,0,1,5000000000,1,5000000000,3560
UTXO3097,UTXO,,-1,,0,1,5000000000,0,0,-1
6868090198073243,tx,991a96316bd7e6f6f66f0fdb1f7bca198936db39b948c0466adafc54e4ee33c3,7591,0000000084fca9b87cf6c0d8c1c4548cb0defc9a07816de6ec70dfb96a45cbb6,0,1,5000000000,1,5000000000,7670
6017301983708654,tx,8075d57dc3975788665b601b610f1e3fa9c1442e795a23fe6c702ff659a205ab,9612,00000000a91199ea5c490a5cfd90a0b93522be3add4b043654b7976317307e74,0,1,5000000000,1,5000000000,9702
UTXO8329,UTXO,,-1,,0,1,5000000000,0,0,-1
3419399013017099,tx,0368dee002fa2434584c3023660ca7f602965af93e9f8361f25a3021fc662f61,11731,00000000d3f935cdfda407c6329739c72dfd28187389c371d33223871be9b9ff,0,1,5000000000,1,5000000000,11834
UTXO10245,UTXO,,-1,,0,1,5000000000,0,0,-1
8143554698011603,tx,681d76ec0b2c211e56fdd64551397809d65e47f9687106d719991edfa72874e7,12777,00000000a2df66ab7256b6dcafc1ab316d7db632ab13de74ae519248675d273f,0,1,5000000000,1,5000000000,12884
UTXO11307,UTXO,,-1,,0,1,5000000000,0,0,-1
1280361509868201,tx,5fddadc8d231ade34f63950c84fe127ac55661bdffbafb0da14b95d627db6324,17367,00000000b61410f16249035eddf9b169e8dafe8b4d2948f82ff2c2b1cbf5ae70,0,1,5000000000,1,5000000000,17493
2094644451902469,tx,1583b367591b2dc29031bd532230ecba3c7e51d1c2c217bbde2c20e4538b883b,19258,00000000e61e2f78bc34a344ff0331c56bbcec064a0e9c8b35b09daef145d36b,0,1,5000000000,1,5000000000,19393
4897556586695241,tx,3980ac39388a51f9c498992edc924bd772f67fcd3c5337c0a54e52f0046a328b,20193,000000003a61f94087245a47acd90fdc0a174ac1dd32d75b0611ec2e0e34577a,0,1,5000000000,1,5000000000,20329
3262490547204494,tx,076190e5e09acf1c2476776613f9d7f8162c5e0b29283297be758c3131beb95c,22168,0000000067f08710546db4a88e03b3e225a9ba9ed9758cb467b0706ea9e85d89,0,1,5000000000,1,5000000000,22313
7970561935894261,tx,d446e22d25eaf5a2e4938877397560fc03c0fac1862ad9f1efaf37cb867889e2,24323,0000000064ed8e749337ed581bcd4eed9cf08622e7865ad03a1b545ffaa7d6d8,0,1,5000000000,1,5000000000,24479
4393155598644557,tx,8dc3099446ebc2d4288d4dc03c819672abb496dfdddc9c96f76caa33f769dc7c,25049,0000000081d5fda54fccc03e00933a5cc691acb27735dc86ce7a030bd923f2e1,0,1,5000000000,1,5000000000,25208
1623106682851819,tx,7c0673e0330e75e4c6cfbc31e0880dc0b2f6674951a1c4d4cf5a8f1ccaa7212e,30588,0000000092b3eb2b6ca8fb93a0ca992c6bac20c6c5cd9f140f104066b76ef03f,0,1,5000000000,1,5000000000,30804
7159559809402271,tx,978282d4d5341bd8a835e556f7fa827c367f46e889b54d12f1fa2c8059a77ccb,37157,00000000a33aa93faf4d57dc6e993c1f7e22a67996b7a9834f34004951827863,0,1,5000000000,1,5000000000,37422
4478815524178181,tx,4295379f326bd29f9ab1dd2c2efbd2f6e268c2b7b6e32c45132948aa02ac4b7f,37248,000000002127fa21466d94974bf402c0015bb26484e2d55c7ef10d95ef2994a2,0,1,5000000000,1,5000000000,37514
5829558049613651,tx,1e244b5844bab61468d3f2d6233bfccd450e8202c7ad709b9e9f3af5059eafa5,1444,00000000575d08bc344342ed03b0efb608b4dbf8e172bf6bb60aed30954c1036,0,1,5000000000,1,5000000000,1469
503108502158338,tx,931c79e2d542f763160cfa7e7bd3bb890fe420baeeea43ad4612e06f9c984c0e,3208,000000008f8713e5adcfe70145e227b57e9354e457dcaf481a21e16bb7d9a1a2,0,1,5000000000,1,5000000000,3258
3958426635897283,tx,7915fa8023f3cab409178ba1e6781a3555d74a14411c569aa81c4e042c588170,6146,0000000051b2067a2096af03047da8eca346687555fe9ca67fb9a61c068c86e1,0,1,5000000000,1,5000000000,6215
UTXO5701,UTXO,,-1,,0,1,5000000000,0,0,-1
7398336230474905,tx,4481f9b17ab46c164cdcac9a44027a1477eee164f3121bbd87cc249217fb45d2,7261,0000000060cc74f4ba38719e12725436b9006d02500ac5d79136c8fcf6f8cd9b,0,1,5000000000,1,5000000000,7339
7440280566857381,tx,ba47ebc448a9d547db6b84ce82363de1bf78f9b51d06350b662af5bb812a77d3,14281,0000000038e0173395c52f4002f53426da486973274c559fc8166ccd7cbd51a6,0,1,5000000000,1,5000000000,14396
UTXO12708,UTXO,,-1,,0,1,5000000000,0,0,-1
5536214710941439,tx,ddbc13ff524191ec0585243cf28646668ae13586e0cc64788efdb7f77943599d,16756,00000000dfd49ebc69fcf2d76244b6028d2e07a31877c0ba868677a595c8097f,0,1,5000000000,1,5000000000,16882
4948560056069195,tx,10b90b9884517fade6f2be2a165defdd606b2687f3c7fcbb615a62556283a58c,17348,00000000d776106f43b36c370d5fb283436e12e0042f78427b999e40c0602621,0,1,5000000000,1,5000000000,17474
6161703356011282,tx,7221331ae19b913b7af2c52baa96fbd8f95426b2106b85781c9298f8dd4a20af,18604,0000000063f3fdf9e848dca158bea819202b466ca7cb257fed8c2eb3b88ffb69,0,1,5000000000,2,5000000000,18739
2136899991149723,tx,7f161d6d2c546747f2598a1cee87c9f13c6cc8d97b39923c9ddce42467febb3c,28305,00000000299f649d660ef75ba50c6e4ef2e10b037b4b7bfec31626e1fa4c962b,0,1,5000000000,1,5000000000,28488
coinbase32517,coinbase,,-1,,0,0,0,1,5000000000,-1
6159787309318143,tx,08c1c4a33f673871ee37519419e67f394e1adf71ed914a2747f8ffb5f35912af,33991,000000004f4a9bf66c0d9483cf9df77f66bf1169c96083039a4de565135edf03,0,1,5000000000,1,5000000000,34214
4912056525244294,tx,c8f728a0e7000c496743d1cf518a6ee8c93a27a28dcaed8372373c6e42ea9b8b,34320,000000000f373684c31e233337f776407bc816e9f7980aa17a7203b33e170b54,0,1,5000000000,1,5000000000,34543
UTXO212,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO1834,UTXO,,-1,,0,1,5000000000,0,0,-1
8154859646435873,tx,4fbd611b92d4474633b0346f3179f25a7b42d0a179ff629e5b0f115ac369c6e7,4227,000000002e7f4f4f2bf4627c375e9230164cc2d534a80db5a3272346a166b66b,0,1,5000000000,1,5000000000,4285
2284084575330433,tx,d7abb7ab91d11db06fbfc113d1a483cb16838bb39ed8ddb7970804ff0de7ea40,6002,00000000198dcc55f787401f8d0fe034d1bcf67c1132422eeb590db42bf780f5,0,1,5000000000,1,5000000000,6071
2266009896157223,tx,67764d42e417fe4ff00c80ac85cdc98b86a47e3c408276466e3c015857646740,6205,000000007bc8e919eee03106ec5c15b9e3f49ca6c33a67bfc70e9ec1b14a0d02,0,1,5000000000,1,5000000000,6276
3826609058894141,tx,e6f00fa63eb6b8e812ac3c591871203cae971d480c1469fc5ce88932cd3ec26c,7677,000000009dc6fb77901a725e54e43cd61a5b96b23c60a76ea62ad186daa83c0d,0,48,240000000000,1,240000000000,7757
5878068287479499,tx,30da4852321d6e32b782d43e193f8a8ffc3723e1572b82f85758f6ec619310a7,9092,00000000dd7777c0b055a537879f460f2f646fd1f5ac1854cdbfd3b4df98edda,0,1,5000000000,1,5000000000,9181
UTXO7723,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO7805,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO8399,UTXO,,-1,,0,1,5000000000,0,0,-1
440108400150699,tx,a168bfae2dab2323377ee2c181f26a005ae4e66aebcb8c289c5b45d4c635820c,10506,000000005981dfdbf3a403f09ce5baf2ae2a6fef3d789759fd5db0e604ec6420,0,1,5000000000,1,5000000000,10598
2126163792523489,tx,c608ec3ff018fc39bcc5e6bd9da0940c65370c743f8660590a0a87b3ace06d3c,10713,00000000258f267e1490c715c451cba90c02e3d65286aad8a907a1646bf095a4,0,1,5000000000,1,5000000000,10807
7209917227466661,tx,d3a4d9d7ff61fa40f487e3d3fb317e00f280ba68a8109ee8912bfd9f590debcc,17795,000000003796cda736a2f58443794053c1abb369e011202871fa8f85d326c1b4,0,1,5000000000,1,5000000000,17921
2759440710793500,tx,070df35836577739bedc0f482da86b78c2f9d6609e49791112e5c8c3da926d4e,19318,00000000a6bbfb68a088f7a6e6e0914918ae3d542d0391481034847eeeb52357,0,1,5000000000,1,5000000000,19453
2494274396808757,tx,2981cd1108d2a3b8ab8fc66e185d5108653e97e20b1319c9cdab31271b3ce446,21930,00000000fafe77991219084cf474587a8b1b36595242daa1ef19d69251119030,0,1,5000000000,1,5000000000,22074
8766311774404360,tx,9d9f6c0c9a2f8ac7996aa39baa2ad8b63e77e2bdd8df07c70f46f86d1a5027f9,24493,0000000051891e07aef2b84d87e8cbfee3b17d8b177b1f986029b6da2f1808bc,0,1,5000000000,1,5000000000,24651
3160148449261803,tx,11c0ce8bae2b200cff647d804e573925a6404977aa469108a75dc70b2e1bd159,24829,00000000536bff5503710ab431c1373e763a87a4ea514be2bbfe59570a5e50f2,0,1,5000000000,1,5000000000,24987
8268356652244306,tx,896fcb45eca7bbdc24eb2a6cabc80e4cb6b30bfceec9c9118990ea10693600eb,27542,00000000d30fae5f83266708be1d1ca8c26969267f17e4d1ae7ee289df32398f,0,1,5000000000,1,5000000000,27725
1929780607522264,tx,cda7d6d78554b3b889a27376eee8b6dff45513b72811640537c2aed87c00d936,28511,000000004c192ba96e9ba0f2c31ab535626bef4c6327a2db07a29aa46748a588,0,1,5000000000,1,5000000000,28695
422623400139623,tx,2e1c77e0520caa786f84b2b557d893991d39fb25511f71f10539db1c6dfd020c,29980,00000000920a4e852e6c62fe12b39cdc405741f2fad15373837c1f1fb8a4933d,0,1,5000000000,1,5000000000,30192
7203430068649849,tx,436f05529e355d6e6451c979eb1ed6b08650cb223876df0d9bcffb3f13dabbcc,37187,000000005459e4128e9cfe654a4161bab09e04c408fa787f289ee0bf54221159,0,1,5000000000,1,5000000000,37452
5170627794031377,tx,a8f1815e5deae697e2fa082289f26f3789a5eca1419f263fc289986ec744f592,997,00000000a231f8c4eb3e7abd317d52964002854596956660a678e4d11537e73e,0,1,5000000000,1,5000000000,1016
1169268277956739,tx,90572b88e7ccc7d8cbf39b4c9f7a223ce6d73ba2926bd360e31e84d6e28b3b21,2505,00000000ab860c3da6ff611c6c618d2ccb184c00bb288ac3d602cc41450e4c7c,0,1,5000000000,1,5000000000,2536
UTXO2299,UTXO,,-1,,0,1,5000000000,0,0,-1
6736674378376292,tx,16348373578cfd4b602da671d0c4bf5d53bb7c3fad3dc0ab6e202353dac177bf,5344,00000000224f643a45e8b834471161763adc11851af6a98f3d4753bef4ee289b,0,1,5000000000,1,5000000000,5411
UTXO4729,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO4983,UTXO,,-1,,0,1,5000000000,0,0,-1
1582951302569494,tx,4f96143f9b73202b2a7c193f0149c0a942afa81ab3462e8f23b1f0b0907cfd2c,7301,000000001f4f51ae1ff49aad126b6e1e2ad1630e68560638610f56818c253fda,0,1,5000000000,1,5000000000,7379
UTXO6533,UTXO,,-1,,0,1,5000000000,0,0,-1
2044764571653485,tx,4f59f6e9a91ba79e72a00b8f228a1ec65c2050235e982a03ce6fab8acf9e1d3a,8785,000000009c3e9474e5ed235cece4c28820c9055d8e92a1d81f3f9c1bc2b9caef,0,1,5000000000,1,5000000000,8871
6552005461835208,tx,c705d7423e2d7f6bf01238e7ea675b79cd03ba76166da40bac46eef3301d38ba,9735,000000001c27ab6896a36cb774cf434f07ebad4b130c555c59d17ac19762b36c,0,1,5000000000,1,5000000000,9825
6316309621209330,tx,95705d774fa5afb64bf839233d18ec76f3ced0054a14a69b6c93c71b7a3385b3,12731,00000000235b9b1df183f4d3aaebb312c8342ae616d44ca2c906a8926b3b516d,0,1,5000000000,1,5000000000,12838
593595647283259,tx,bb7753311c046f4853b9b01bc2f84ce4e2f5b8369770b7560fd981920dfade10,15026,00000000a2ab9e3ae866abf23ab945729b69cb58e2cc1d87ad494b26f66f955e,0,1,5000000000,1,5000000000,15150
coinbase15039,coinbase,,-1,,0,0,0,1,5000000000,-1
UTXO14132,UTXO,,-1,,0,1,5000000000,0,0,-1
1589678004999999,tx,2a470485f7671ef6f019179e2beeb59a4bd6a1c96503c9a561f8b95c066e2e2d,26162,0000000011e5aaa4f091a3130314da756718c2cab9e73b9a538d24f3d219a8dc,0,1,5000000000,1,5000000000,26330
2755314337797489,tx,71adbd0361669705f226f19478722944a73b3614a944cbad488eabcae28c4f4e,30186,000000000b19758feca88590d41ed219e8bd7838f65c3849511f6416b95c5e76,0,1,5000000000,1,5000000000,30401
4258379564859425,tx,056e0a09f611430defd217dbf38dbef7477940247289b1bdcb0e01420aca0779,37770,000000000a1f8cae8d48d699d76b49b1d9fcf8c1bc0fdc2f5eb08d1cfe092367,0,1,5000000000,1,5000000000,38050
7266922639802432,tx,6df64c6280a9b1466467fb59b8facd5a32c7415404bbcd450701027234d289ce,1877,00000000ba48a5254205120912ea04481540b940d871f1e5828f8e4421d57241,0,1,5000000000,1,5000000000,1905
1638418555554776,tx,0da3014156ed70f8274a968a2000840c5740254d98835d0690c65efa5f10912e,2277,000000001052ca40f382b01b9640bf8150e64746ee3346f33679dd8431bb7df0,0,12,60000000000,1,60000000000,2308
coinbase4361,coinbase,,-1,,0,0,0,1,5000000000,-1
UTXO4069,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO6712,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO6825,UTXO,,-1,,0,1,5000000000,0,0,-1
369326376792816,tx,5b3c76898b2c82b40834378bd530cc949ec1ce3fdb50bb642d8397f5fb337f0a,9417,000000001ae61609f1fc79036377ef6f119363175c8eb152ca1c13d115427da5,0,1,5000000000,1,5000000000,9507
5416322546629146,tx,5bf7158a55f7218dba6bd5f14017a4be647d0aac4ef86eefcdd0d00bebeef099,9918,00000000a25e736d21a06eb69af9aff700a8e7c6bcfcf2a0c07c2f3c1dd7106d,0,1,5000000000,1,5000000000,10008
4326248473524994,tx,d5a682dcc66977daa977c6c00d428e019870b978b17c35b03b11d8cbbb99f57a,12987,0000000025100c53524650d4b74d3e8fcb4fd7e404d1856c6519bbab47ee2102,0,1,5000000000,1,5000000000,13095
9003402244613072,tx,102ef95cd7d9a04d9026404e900d7a3dc74eaa7de728b6d23d831e7b845fe4ff,18947,00000000980d107841c1183ff7b33e29b54b6ee3722c9df95f7037b888f393c9,0,1,5000000000,1,5000000000,19082
940830957073529,tx,48969427c66e535c314304539a85e3573399c73a63382f0599cba3eb3772bd1a,25857,00000000cbd01e3dabeab56f51b1441ce47f8d6b43bd9073ac599d8ee34a9410,0,1,5000000000,1,5000000000,26022
7267037708415040,tx,57c4fa66fa1af53761a9358d17ed4ed75f5e27ea7299eadf9b03826f89a88ace,27124,000000003424fc847d0d214675e696724a15d42ed3bc8e40ea4ad9615be57baa,0,1,5000000000,1,5000000000,27305
5266165744124727,tx,b6a538a12e0b7aad5a5f30df74472502ccbcc6e8a3cdafaf06b8190e1466ac95,27655,00000000e2e0e43b73e3f1d8649326906e5c1c7101f88ea0e17c77cd8a31370a,0,1,5000000000,1,5000000000,27838
7688995431029516,tx,55a102ce35df00fe8832d802307adb651eaf26dc0e0fc9245a67d8c40ace88da,28806,000000002ecd789d2a2421d808d9b4d58bf62e95eb31575deaa3e058c90346e2,0,1,5000000000,1,5000000000,28991
7389717179189497,tx,1c31640f4799eae7e9cfd77d8a11e574d90a6d9a92ccae5544cb47a6db4407d2,29424,0000000059def700bbee2f34d702f5647d430c2ae3a45508806b671bd31a1b99,0,1,5000000000,1,5000000000,29626
598655316620317,tx,2ccc3f59d28c709770a8bc478b112e10feda4bf55197c2e48deaa0eb6bca0311,2518,0000000006c9b1e6c82487e058b9fa9c001ee54700b33e061e1ebf2cd5b0b66a,0,20,100000000000,1,100000000000,2550
1483739073695441,tx,1185cc9459946d0d8c95cff10f0cb28910e7b859e6b6c305628e766a639f2b2a,3188,0000000010cbb7b07ff1ee301b25e6eb8c1f7a5e6350c9c6c04ef68618891a05,0,1,5000000000,1,5000000000,3238
UTXO3903,UTXO,,-1,,0,1,5000000000,0,0,-1
8686167251385741,tx,a81d7068a66320ef9d17163a59b5a364ad459831fb81b91adc68ecd34b2fe0f6,5053,0000000058396950e7ca643635a5ffa98f37a3548b1a3ad0db1f7864e3221649,0,1,5000000000,1,5000000000,5116
coinbase6548,coinbase,,-1,,0,0,0,1,5000000000,-1
UTXO5583,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO8218,UTXO,,-1,,0,1,5000000000,0,0,-1
UTXO8574,UTXO,,-1,,0,1,5000000000,0,0,-1
