id,note,tx_hash,block_height,block_hash,fee,n_input,amount_input,n_output,amount_output,temporal_index
8472142922739561,tx,dee2a344dd1febb6865b89e7dd952f72c722d2a0803728332a4d7b2bebf3caf0,100823,0000000000014cac54ae45afdda8c0fe53d93fbb0b578edaf9729f33bc10227e,0,1,5000000000,1,5001000000,2891
8670088583339594,tx,7ba33d7645ff593adb7cd7eb9f4085cecd707ee4191916a8c250f27271326bf6,100825,00000000000059f07d7b74af096f8ec5c98e409f18ec5ec8863191f633b2cf33,0,1,5000000000,1,5000000000,2998
1850286361131208,tx,19361f9d685fc258fa40526cb1a09e35b5c5a057f6e2627efa41c64dea9a9634,100866,000000000001f4aa44d02d8e5194974c39f5c434f4c05cbab47b011df7789baf,0,1,11571000000,2,11571000000,3148
2995745048892513,tx,5332c0ec2e1904dce6497449311975ec665558aa3a3aef65670da3d0fbe92455,100911,000000000003cb3bb721ab423edac6df05b89e6fe3908cf23178f5a8d14faa52,0,1,1000000,1,1000000,3606
1068817534203217,tx,f0a5ee215cd8afae5abb4ac125f56b3e04e09403a5337b1fb489aaa5cbab601e,100912,000000000000d993c97377de1b92079de73d3a6d9d7409addc288ba5489fdb2c,0,1,1000000,1,1000000,3621
4910549334209182,tx,5bf4c386f03e1f683c96430abe9f056c6b0f32e0536fd50a96f094bde5f2908b,100931,00000000000062839f7df9de89afeb5e48e7f0e70a46ee8502b7cc792e41cc33,0,1,1000000,1,1000000,3895
5720141862700109,tx,5de4b08428ddf8aad2616447e342a1544b787686eba26e43156822547e8293a2,100932,00000000000109700f68abcfe494bde70d382a8d40fd26aec62157d1bf45d4bc,0,1,1000000,1,1000000,3914
2687452724786646,tx,92ca9f5b1e48a1a3101f7a05c87292caf826dfbd90681410d8b2ae17c8ca614c,100939,0000000000022287d01461bdbde359dd31e339c1e8daeba05074db4b90635de8,0,1,1000000,1,1000000,3986
5216880601321095,tx,6e31e941e1b687bfe0f317d011542135c5db3e152fa83f0d9938749e58cd4594,100948,0000000000003f88815832bc052e6ab4d73734370bb06cf093e3886572ef31fd,0,1,674000000,2,674000000,4060
7689742876202551,tx,64b5450ec35103224399c5067914fea71e57ffb5b3189011c7bab166443e8eda,100957,0000000000020abe35b4b5b34209f88d0d714ed950da3fc5cc0185c9cb4103ba,0,1,2577000000,2,2577000000,4170
4909423426822546,tx,1c6c4ff27a4eff92868b64559be42abae2de40ff28dfff36ea970c43bbc1888b,100968,00000000000404b98659fefeb88dd7e118ab105af3e16e7886f79381bb970082,0,1,5000000000,1,5000000000,4235
coinbase100976,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO333,UTXO,"",-1,"",0,1,5000000,0,0,-1
2419058587881713,tx,85f8a69a97bd526ae703e867077a660c13189dc6c56ff8e5358e8792bef7c044,101082,000000000000cdffeda5bfcf22ba06e448c714ba6fe0ef1de6045e43a38ff22b,0,1,10666000000,2,10666000000,5014
6303681069155215,tx,bca8b105428cfb8903895eaa50f06e24849a7ade843edd23f0781c3cf75029b3,101181,000000000001abf7ed15ec503efd24bb38d4bbd14499c5bb69e3904de3fbce0d,0,1,6000000,2,6000000,5814
8685235592725000,tx,d2b7cdd5250117bbf499bd1928e9eb6b274b1b270c0310bca146105cf267d9f6,101199,0000000000038e020823140abedbcc49ecc639c48fd8723143eb8734cbbc19b0,0,1,5000000000,1,5000000000,5934
477760815553557,tx,9539f54a5e77462a45dd1582106051923a738fdee121db6d2eade096dd2a940d,101210,000000000001e6e0913a00f81fbba7ba794f3d4d4d49066cf7088cc4ce8dabb9,0,1,5000000000,1,5000000000,6005
7795793001237142,tx,ed0ca0e51ca9598ae09f8b466d04e0c4f2222fe05479b5c70bb754a604dc91dd,101234,0000000000002ab3085ced7d2e8de855a2008ddc34fabfcf5273a664c2e72ce3,0,33,5094318448,2,5094318448,6246
3253428081538928,tx,ce3744703200d55ae44144bb48ceb249be9524cd023681d79e82bbd108ce775c,101248,000000000000ee2235ab70d11a24770531bdb9a5ea15dc346f3fd1dec397f328,0,1,5000000000,1,5000000000,6279
4308606453834798,tx,d7ae1e62dfd1e86c2e5a8d0fefb04811480dc300690c416b1e712143e93c757a,101292,000000000003ca8242b8d337e5a4b5955eceaa8952ac9fbc67e9dd9addfb3161,0,1,5000000000,1,5000000000,6425
coinbase101312,coinbase,"",-1,"",0,0,0,1,5000000000,-1
4531267877507,tx,403d24a77cde5bdfd267d315684f4d3e89f87960c06f2051301fd4e524f82000,101353,000000000001f3724ad9d0e3c8a0f01f057f4d1e9c84d864e9b5e93fbfab5c8d,0,1,32960000000,2,32960000000,6762
114945321180938,tx,a6e099e5f0d5c33e80497ad2dd43c619d03b8001c3b904332850f84c58564403,101384,000000000002cdda332839822906fe28a38ee82f9339811055380edf1d0b3722,0,1,76000000,2,76000000,6891
UTXO482,UTXO,"",-1,"",0,1,5000000000,0,0,-1
4102248815910697,tx,cc4a37a8a0d3f447cfa474ce87ff97a6c653df1a6fe2f0583a4cf99edbc99774,101401,0000000000025ae0d4daf112cab075dc07f23379add7ee6a9e6f0c9e32825051,0,1,3906000000,2,3906000000,6936
1331977460179989,tx,3e8f7e6a8edcf324d4e49b02be892764de46a94453d6a49890aa20e75a69db25,101403,000000000003c2105d9e817c7e42b23b21caf2c9c1eb373d8f15f53473534324,0,1,5000000000,1,5000000000,6962
7067422607415969,tx,036b24bd93283cdb36099fea57d9116fc4331cbdea05b605160fd5f06f44dec8,101528,00000000000349ca99430cb6a6bb610dab763a2818925f2cc8064984e85eca7e,0,1,1000000,1,1000000,7883
7775469314809042,tx,432ffec51fc76bcce90cb3d52845ecdd6857a373d62b5a366897e6c433fcfddc,101571,0000000000017668e75d67bc9ad60fd31f78da71fd1fa97f27c3944a9178aae6,0,1,1000000,1,1000000,8093
1073894243653056,tx,eb1fb289f6f465c8f5cfef0a33aa5319b46fc27122b17625f401ae5ae79b851e,101596,00000000000161cdee61f93a1273ed30430a8dc291b39cff7b141a6e795732a6,0,1,3594000000,2,3594000000,8376
5418592021448476,tx,91092c1a94747733223bcce63b6837288dc66ee267b48a13f3e138f82472019a,101681,000000000002a6e25f844252aa3ef7d47fe648018c7447c4626763badfaf5176,0,1,5000000000,2,5000000000,9078
coinbase101746,coinbase,"",-1,"",0,0,0,1,5000000000,-1
2827044179253855,tx,19197199510dd8519a89ffec225726a4d4d93fc226f74bf9e7fdd28c20745950,101839,000000000002968426c7020a6dd3e85f78f95d26ab9ae25ec0f25ccc9128e948,0,1,7500000000,2,7500000000,10281
coinbase101849,coinbase,"",-1,"",0,0,0,1,5000000000,-1
740883749708362,tx,353cf3fdfedf531f779ab352ce48abacda71d72761c213b2175412c585a30e15,101865,000000000002c5267743961ebec0a762c9346bdf00abf7b15d01329825ae9e99,0,1,2000000,2,2000000,10502
coinbase101896,coinbase,"",-1,"",0,0,0,1,5000000000,-1
7325369882723773,tx,585cb6493aa6b67364d6816062248d51b33738a28675ac70f4eb2daaad1433d0,101918,000000000000a01d6db0c5edf5a63558ecedbccee8e8e5fc9d2f6af882101629,0,1,2000000,1,2000000,10873
5607198294705938,tx,075250f3b8c4274ce211740b12ddaa99728c6e623e6bb337ef923854b4bc5d9f,101927,000000000000f0318414eacff7462454b10eaa69808ef6e03ca0f112a2bdb84c,0,1,5000000000,1,5000000000,10924
8303841753352751,tx,a7102b0e5d76e5ae8275d21bee60e7af7eabae48c502f7e9007c51d68f6602ec,101938,000000000003e7a79b3d375a1aa998b2bd39b09335b8396166cccc9c5ebf2d5a,0,1,8736992,2,8736992,10998
UTXO673,UTXO,"",-1,"",0,1,1000000000,0,0,-1
32996079385010,tx,0a2e67cbb31f484ecd5ba2f2f5b2fc799c2be7ce4d71dcbe7396cdb9fc13f000,102055,000000000002c8baf637bbe6dcfb48d5281a8c7c6977b530a29fee0b8ca81b00,0,1,1000000,1,1000000,12000
7122953515515308,tx,de82261cb7e0fe411a469000ca40be601373762ca55e713fb962ed59d04e72ca,102057,00000000000227d5667eadf930a5739eff7b405976522c8d48025bd8a0cc78a1,0,1,1000000,1,1000000,12031
4879258678970017,tx,e92c60b0ce9d6f7b4392de42dc9bc3e8728eae72eb2db0c57a08359e8247ad8a,102077,0000000000015035538568c3beab52686e5a6c589ac66e86ede3031ffc9372ea,0,1,4433000000,2,4433000000,12194
4810718591134541,tx,9810c87bd1e992eb5c37fe4782e946ec1e26a245db589e980e6a5ae9a595ba88,102102,00000000000006a529e5b96bf4747fb1163911c86f18b66962992eb67fed4b91,0,1,1000000,1,1000000,12331
1844044784349188,tx,7a915f64bfef8f514c6cf16ce26d9eee728f7d2143c88ab01525809112316934,102113,00000000000224149a923cffd4353ec9caece16c57a60c11a805d3a07f87ac9f,0,1,107000000,2,107000000,12483
7830191127212169,tx,176bd8bce7ae0d03232e268ee2f4d945b819f96f5af9ac07474f844985238cde,102141,000000000002546206488c8190e936b582e3de592fe1594a1082178ea3d53d43,0,1,1000000,1,1000000,12692
6434158379433453,tx,c5d6cad3fb288e58347ae3ddd5ce0a01d562241659298220d66fef13e5a9deb6,102167,000000000002c5e9bd8664cc3b21add0572d83b893b58a01fb97ca6ec245a07b,0,1,7666000000,2,7666000000,12917
8412516307088219,tx,758e681a7b405edd4faffb90d0ac26ba6c2c7f31dfe628378cdc9a35b11c19ef,102202,0000000000040033ae54a43bf783190e09c487393eab8475543a0144331cfe8c,0,1,7601000000,2,7601000000,13207
303807344874246,tx,43b00dc38364d127c3de86ecd0f126d45a74d2c7de1594ce4b3298f8467da208,102248,00000000000005e5da6d2493c50201f743c24046f209977b655b4de824a123bd,0,1,146000000,2,146000000,13499
6368107555310957,tx,5128474b5624699b07138ecd1d170765e3a630552e7834dcb16b6bcea514feb4,102293,0000000000001d5ab0ffc99dacdd1e18bfdb48c3ecc7818e8e75eb16a8069e27,0,1,31880000000,2,31880000000,13799
6966472304903330,tx,79be139159ddc3d7d6baec40ed551c489281f357f243b50033122592d8c1ffc5,102316,000000000003b70d03a2b634346fea0c3f9fd32a23a7ea2f102740bc1016ef6a,0,1,5000000000,1,5000000000,13981
coinbase102341,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase102383,coinbase,"",-1,"",0,0,0,1,5000000000,-1
734900918545606,tx,a27a13a2373992ced674204e531abec973a27947f5e329170532668fa11be314,102403,00000000000347b42133e348008aca3d30fbaddd7d3ce9130f5b2fe5806f577c,0,1,5000000000,1,5000000000,14623
7395442863507054,tx,941b01efd07be81c86b568ebdf930fc6d2fe2325d2f062ded07333b0c6ed30d2,102410,000000000000efa6c52728c757edb2788f2a0d122da1310fcf477c397ac16bbe,0,1,4990000000,2,4990000000,14649
4297347068005299,tx,3cfe53d217d7c1db39ffdafc8cfa852fdd0372fbcd208dafda9b5db8ab50237a,102426,00000000000317cc36549fa82b1283bbd1d2f4e20f6a696888c28847e97c2a89,0,1,6926000000,2,6926000000,14742
UTXO862,UTXO,"",-1,"",0,1,5000000,0,0,-1
4122062347751456,tx,2a82c60ed2bbb15fa784e1f56526115bc60fc38ce1531c4c290681d66ff32775,102439,000000000002eb3393d965cdfb9827986efe49b8bf14e2728f1d8f2050a9db3a,0,1,1000000,1,1000000,14850
4388826593463134,tx,09c2ecbac965177b207854ccb4fa0fb168466f6893ddbae272f55aac90eabc7c,102469,00000000000119efe448a344e32311e23766538901fafb953cd325572cf2f9cd,0,1,5000000000,1,5000000000,15045
8397898058015375,tx,67c2662bfd09ae2f1fa3254d821b4389d17aae8302113e28e67c14dd14c0aeee,102486,000000000001fe4c26bea057a5b47c048ba14cc6f1779e7dde4c0b667d62e113,0,1,1000000,1,1000000,15116
8314033343380948,tx,9e6e47273477ffc1a618f66fb5d9ef73e74ddfee234b1130f1a4eea9e08d4cec,102529,000000000000473ea3894bc2a0105d44a6ee7fabf7b97b17d85ec9eb4f80ace4,0,1,5000000000,1,5000000000,15427
UTXO920,UTXO,"",-1,"",0,1,55579000000,0,0,-1
832227769731342,tx,93a94f5cca6f0d93c83dffadafd4bdd504d85907b0fa223f137448b20441a717,102591,0000000000012761ba66e93fd4a05890a6cbc77d8888c26daeae66b1f8c00d5b,0,1,4801000000,2,4801000000,15911
1229540802393500,tx,12a082c149d9042e2b09cbff70c39bf35aab0dfe3186d2af9de5ac1b3616f222,102607,0000000000017aeec50b8a3bd7d1d3ac86a01e57106559b450388ea6da36f58b,0,1,4995000000,1,4995000000,15994
6603491834317039,tx,c1eb4622a563ac0979651dc3a8780606062d95ec6bf8ca67307d477e08baaebb,102608,000000000003dd0e720c5567b8064b377b0959241563b33cc1b2e4c6cf0c60df,0,1,200000000,2,200000000,16023
UTXO930,UTXO,"",-1,"",0,1,2000000,0,0,-1
7645178656294944,tx,50d09a7338b7d0efa8ed5c54984c47e7be77b9e9092731c24c02416cf0fe49d9,102612,000000000000e83464a424ae3ce10d8eaeafbeb3f84fa682091ca698ade70163,0,6,10033000000,2,10033000000,16052
2685661596763851,tx,1e30f78f334d531042ac2b729f113d94415a678b901c3d48355e36b28bc2544c,102623,000000000001df8cf369a2dfdc4411d9a53c07e00160dbd322795940685d0369,0,1,5000000000,1,5000000000,16178
6431544036746336,tx,68cb508aed3da658eb29c2cf42b0951b86f04123a507763c4a0623574da4cbb6,102656,000000000001a87ad49d46922017931804e348691355e71b81ed5f86d0dbf9ae,0,2,9530000000,2,9530000000,16328
6772577453388082,tx,3943e0d625a1758e10cc64c6c6adcd998a023158ffb700262e9189958afc7cc0,102735,000000000001aba87ca348a72ae3cc1688644bc65867520127fcdbe25613bcc8,0,1,3577000000,2,3577000000,16918
4122771197783046,tx,a73cf7a1134d192a31128b6b16c48c1a14a971f5d8975ef77c3660dfc51b2d75,102775,0000000000030872e61c0d00fbe459bf4c7d3851d0d5b67053040a0c605416d0,0,1,5000000000,1,5000000000,17090
398790766718140,tx,62f11b5cf0a1d67a79160b89879b8ceb1f60199d5e01772244e165ebaf95550b,102784,000000000003a0a3a14998a557a52719644da1f7b2c10d0e7d951e3494b76ffb,0,1,9860000000,2,9860000000,17144
2114703882335429,tx,44db136b09996d308fa488e8d00823eeb947fb2fdf9eda44862da6b1ed7e1a3c,102826,0000000000034f6116a57db99b7994cb6999637199fa1005f0c9dae88de1c201,0,1,29440000000,2,29440000000,17374
coinbase102840,coinbase,"",-1,"",0,0,0,1,5000000000,-1
7036401879377876,tx,af006c03783e963eca5e97d4f22485276f69a1418d5d8e0f5fa13e23d48ffcc7,102842,000000000000e85bbb6b45d7f0312b97a0b8e99b54dc4b55a1822855ff10a8e5,0,1,5000000000,2,5000000000,17451
7877647563850316,tx,10a0cf866357e2bbd561865067187f433f287d5e7c93a89ffa6612ac056ee5df,102928,000000000001639816212bc7177b00cc068b592d6843db99675e2260ba898914,0,1,5000000000,1,5000000000,18013
75959353611363,tx,13aade7a3112285b9ff61d75d2090a85063ba44e12e146560d1ea35052ad2802,102951,000000000000be5bee44d6c9762f4b0cd9dbf813cc4ad1fcb6befc73cf5eb7ca,0,1,283000000,2,283000000,18122
6200692928314683,tx,d524ee0ea2bedc873909495c7838a4226c21e68467a7970af8dfe9d39afa3bb0,102969,000000000001381871992c22086223ec3885aca9ba639d90ce0386363f08f6a8,1000000,1,100000000,2,99000000,18211
coinbase103165,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase103172,coinbase,"",-1,"",0,0,0,1,5000000000,-1
6693820644525808,tx,d23c6538fef4352bd69ec37d91a6a5b8e462f721c5d4916f5b8537a88df43fbe,103248,00000000000257a7cc069d238ab8ac82cb064d6b70701967c3f49bd0c4953e36,0,1,5000000000,1,5000000000,19587
coinbase103260,coinbase,"",-1,"",0,0,0,1,5000000000,-1
2433706253225867,tx,cf4c2a46a383a2131b0a9bc6d0afd29478a8b04c10943e07d65f7cb0258b2b45,103299,00000000000130e9c079b589dd909b6d00170dc05d7fd2a0d8166e410071266a,0,1,96000000,2,96000000,19813
5876970256729331,tx,8c7fbaf7a742023266d3c17b7fe07dc59a6367e7466df06e1a9b2710249608a7,103319,00000000000002238bdbe7fb50749b669a68fb8ba397150b15c299cac10bbdf1,0,1,3355000000,2,3355000000,19963
176252794094626,tx,029f30c13219fbb58955a4cd9afe62f890795e31f8f7b46b4d12217669680205,103329,000000000002eaebd1f0e1375cbd0efbfce4913d2be42443c14f0cf1c2494293,0,1,511000000,2,511000000,20049
5952764663610806,tx,2bef1458938d26e44bbbab2bc27f97685c432429d1db197a5bb7eda5391030a9,103341,0000000000018293832490d53c29cd0f73ea2051a4ee8486847de650c63e7348,0,1,4961000000,2,4961000000,20133
coinbase103349,coinbase,"",-1,"",0,0,0,1,5000000000,-1
2588179596853419,tx,35b4209e932d49509fa1e2142a08737286f4e2eed9017bb61e5b05e22b7c8f49,103423,000000000000523dae01d49e24904ab2431c38cbd399dfd8dc1328c43f729bfc,0,1,488000000,2,488000000,20588
coinbase103463,coinbase,"",-1,"",0,0,0,1,5000000000,-1
1649525755280530,tx,db60fb93d736894ed0b86cb92548920a3fe8310dd19b0da7ad97e48725e1e12e,100002,0000000000013b8ab2cd513b0261a14096412195a72a0c4827d229dcc7e0f7af,0,1,1300000000,2,1300000000,18
8513529096717939,tx,8adcc25102757eae9d4ec910236afd23dbecf2a82023d7f5d79f33c2ac13f8f1,100079,000000000001daef912769d6a6f1817a217132bb5fc3332f09583323ba35a7b9,0,1,3757000000,2,3757000000,301
8553844144075382,tx,7008d8e49d4ecdd69b09ed919f4838a8259643bba826dd5225b0935f4d681df3,100090,0000000000021c575b16c5e71a47be318f72160902dc78922a2241abd1f3075a,0,1,13606000000,2,13606000000,359
7855312398770570,tx,4645d7a3cc371111c128d8b92c85218ab7d46bed0bce0cf3f9540c0789eb42df,100097,0000000000007b2e16a3e1dcd6477891897a670fbadb0bcf88e8f2703bf3ac56,0,1,5000000000,1,5000000000,377
8924957965018406,tx,e15f9f705e8d94c9ca47ab3ddfeffceb0ae2f4508465e9f4f430291fa99da9fd,100181,000000000000a1c10eb6c01eac15a4a1fbacff571b3e18d8263e94dc338d3199,0,1,5000000000,1,5000000000,653
895435649157407,tx,895bc97a1e553a122ea2159c5daa1802cf9c3232c8ada3fddcfb484cde267319,100181,000000000000a1c10eb6c01eac15a4a1fbacff571b3e18d8263e94dc338d3199,0,1,34255000000,2,34255000000,654
7472007727634273,tx,d4b8a5a27b25fefd86f6032461d479d844b2f83c46b305515e09bbeaf2025ed4,100199,0000000000012b67f63ede7865924ac2551e2cf0e79cae1f2fafed04a1092c68,0,1,4000000000,1,4000000000,736
UTXO91,UTXO,"",-1,"",0,1,5000000,0,0,-1
3483102289678155,tx,3ec15ebeb33c7f31cf0d22ff8300dcfd1491ad8a71e20da89a5b7a8a95e7fe62,100212,000000000003f91796cd9e7ff3027fbc9ab4e9e372f5f9d438faf1267ba629e2,0,1,5000000000,1,5000000000,795
2802233459483394,tx,ac8b299916c6f14663dd38540274345c2bd272e75650ca34e71118718feea44f,100228,0000000000032c1c5f8650c96071ecbf7efac137a4ab4a0c2ddd6733d9c4719f,0,1,5000000000,2,5000000000,843
2409073224395874,tx,715d7115f029b3e18a2c0225883dab7d15144a3f29492ea7fd1163398e507844,100310,0000000000031615b242837289c5fb197f0cda5b1860e54d3016a7a159cc263a,0,1,5000000000,1,5000000000,1139
coinbase100365,coinbase,"",-1,"",0,0,0,1,5000000000,-1
3454503454509575,tx,6cac2d17198c1440b0643c34b6d5fb4deb7fb9306c69149d113f50401ad22e62,100507,000000000002ac024f422b9c95af4d91c1464890cf36c0f1997ee7f5a3906af4,0,1,5000000000,1,5000000000,1718
6025113802213875,tx,28b84066ce74e6f4f34c28874298dcb3e2a46736644cab12ea9f4f4cff783eab,100549,0000000000028e70b0ff0e698708ae54fad7ad1589a13caad0aa018bdeee997a,0,1,12511000000,2,12511000000,1943
coinbase100639,coinbase,"",-1,"",0,0,0,1,5000000000,-1
8806929749128464,tx,5292e24ad261bb0d29ca2410886735210cf3d9755a05c3718786a811fad84efa,100647,0000000000019a178189fede64f8211e3200af842fa2a3d250e7c76647a65cfa,0,1,12301000000,2,12301000000,2271
coinbase100676,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO208,UTXO,"",-1,"",0,1,5000000,0,0,-1
8909176163187944,tx,946b4f81dccde2ae072347a82fe7cae0305f3d989a02e90d1940e795c3c936fd,100703,000000000001c6215b203a563c607e24ddf9d6fbf77a66fe29bcc65ca1d993e5,0,1,5000000000,1,5000000000,2445
2395594988595345,tx,a8d39f25e31e53e5c93b86c39d2ec38bfad55b7d1d432b97128a4491623f1644,100824,0000000000039d91f7d2346f56d4af8081405d6a381a0b98b6388ea6522bc603,0,1,31000000,2,31000000,2939
8513945762206476,tx,35bdb9abc74917e42f766b1ec0a63caaec92f02736cb628180659858c61bfbf1,100826,000000000002b1016a694c834ab4a46b7362161f5119021c2101ca29dc0a7563,0,1,11801000000,2,11801000000,3000
3702556829449651,tx,648546bd1ca6ba04998a546e40cf610739feb620f872b8ab8998eda384a53b69,100839,00000000000025f52c13a9e6c1a28b8c15c7abd145502d6959080f52469be5da,0,1,5000000,1,5000000,3038
4184366744065485,tx,c0451a2b890a2ece07ebc9750ac634975698249ab0d2299c2968ae1e6b46ed76,100874,000000000003738f1ee82b82a1b5f9b1e3bc6133fd40e436dee49495f81d346d,0,1,5000000000,1,5000000000,3218
8061491905909815,tx,ad143b5d8bdc09693caddf2f63566a92d346905cd0ab384d66bba14acb121fe5,100875,000000000003a8790e66e4cdc766413c5932240112504be1b2eb5b83f4f6db0d,0,1,1000000,1,1000000,3281
8782059494871244,tx,e1f50f6c37815745b1c4f34dfa8cd7c4c8aae59965ccadc2446286b484e499f9,100875,000000000003a8790e66e4cdc766413c5932240112504be1b2eb5b83f4f6db0d,0,1,1000000,1,1000000,3290
970187427998864,tx,b9dfe90db5580fa817847857201554ad7f73b4c26f36f01dd3806417e80a931b,100898,00000000000052135da7391ed6e2d75da1466a5d113c28529da63d406cbe2065,0,1,1000000,1,1000000,3424
3633730146903859,tx,4fa404dcde095070c60bddda240b3afda8eeb217376d73efe99f39edd4dd4667,100905,000000000001c20d1a6c4264431918a6477d2d5d0ab4fc7e772bb5324812a9b2,0,1,1000000,1,1000000,3503
7852115931633962,tx,9c95f83483a03a82e15ae1e8c496f538954526549602f99c4552c9b8a6a92bdf,100905,000000000001c20d1a6c4264431918a6477d2d5d0ab4fc7e772bb5324812a9b2,0,1,11271000000,2,11271000000,3534
513952490679872,tx,8cbbdcbb17bc7ef9fbb43c24610f72c766465dfb66f7b42fd307721b1d7f9b0e,100915,0000000000009af8eb507d271ad23370e36b7a7d36c17f22579f873e3f267d03,0,1,1000000,1,1000000,3662
8390500750725163,tx,b1fe09068807a58a18747a7e087a2242a9b5743e3d3421e8a85881e085ed78ee,100917,0000000000003f05e8e589214f8272b27ea4f63a423e246602da781d84e9c452,0,1,1000000,1,1000000,3725
3794445688830510,tx,eb9406a33b5f87596329756867a7b9bb729e195ddff4d3543573d137db39d86b,100919,00000000000191ec65fd5a7e41c12185aa12282293bc84311f4886995d3648d5,0,1,200000000,1,200000000,3781
3351560485881310,tx,c0b3d9dce206996dae88b718ff262fa1530394b3b6555b8ee6f32ea2e1cf415f,100949,000000000002b86b869ba232868896e87fa564cef12e28bd92f96f6f268084a7,0,1,534000000,2,534000000,4068
5911328816658819,tx,7271495b245b1648b8c1207efba5984c715915ba64113340471ccc23f29302a8,100987,00000000000171cbda3f5bd2b00f2bca78cde328b2a324e2d8c3e2211224a564,0,1,1000000,1,1000000,4325
1665393194915134,tx,b5862f5f8d6ba37dc87a13be9e25524f248dfe046b44b28194f2a95a8e54552f,101006,00000000000230811ccbf562e2b0b0d17042a99d31638009226befece7eec489,0,1,3279638641,2,3279638641,4490
4322495527571484,tx,27881205a968d9a1b2f4de1dca525dd2cb4feea208948a0149e380b6534bda7a,101020,0000000000004dd0ba8544245776eb0a86640422ba3d0314b2e262bd3da49434,0,1,5000000000,1,5000000000,4548
2906316235459340,tx,de892d4ecb4b972581b993b9ba18cc7be210b78960230595ec62588ed63b9a52,101055,000000000002ec21b48ed975dddc029214f60173152bfee6dc7386d04ee6b01c,0,1,20000000,1,20000000,4708
