id,note,tx_hash,block_height,block_hash,fee,n_input,amount_input,n_output,amount_output,temporal_index
1244320734037620,tx,5176219fceaaee5facbc65dd7adf76d86f066235a48af13137a533b6fa9f5d23,102517,000000000002dba7132601452e5d22d380666ced0cf858d29e042a9d5c7e4209,0,2,20000000,1,20000000,15365
7563146070284813,tx,7d8e8059773472e320aa05b1ee761855f9966bfb197aec58756ad03a5721f5d6,102539,0000000000003b48fe580f55944edbbdf667eba99aae74b27b665e46c999c9af,0,1,1000000,1,1000000,15508
7008248516457471,tx,3c4abe722bd0c871e5ffc428bd9753bc840d5cbd9799621a85fc9f911ab82fc7,102581,0000000000001ef4ba1e8a36a96b4a73c44a3818c4f3424eee39066a4b8b0f0f,0,1,5000000000,1,5000000000,15844
8322919816338228,tx,a8dba9682b8cc4ce1e125a45813eb99f0159b3653d9c8fe034a5d92c39368dec,102607,0000000000017aeec50b8a3bd7d1d3ac86a01e57106559b450388ea6da36f58b,0,1,4990000000,2,4990000000,16000
6463272213137038,tx,3ef835eb1daa873547421a9d5e7f6e80687a08e7cd378786177334cea27eb2b7,102615,00000000000167efda92f7d014f8cc0f25ef3a6b79002cb03d82995a3affe353,0,1,1000000,1,1000000,16090
135035560490519,tx,0518037ba2874cad0cb571e44961a2d5c29d4c8495549373b6bbb0eb5483d603,102616,0000000000025ec3d960eb3a0882fec7e154b7c8b4608534bb7ada75e5d1b0fe,0,1,1000000,1,1000000,16103
2285364843563249,tx,9f04197803a5ac4a129e6ffc9f1beee2000c969189340eca498b4776bd37f440,102629,0000000000010a737bffdbb56f199e568748f5e7fad171232b3f0c65d0a8fdbf,0,4,1083000000,2,1083000000,16217
UTXO954,UTXO,"",-1,"",0,1,5000000,0,0,-1
coinbase102725,coinbase,"",-1,"",0,0,0,1,5000000000,-1
2359551678241676,tx,89da07897b5c6cf9846d3934d5867e1e217585210cc86ad24863dce27cff0f43,102730,0000000000032a5a56a92e5eec32daa9d7494f514c08a79f1b45e80169879db6,0,1,4993000000,2,4993000000,16877
2297012616046726,tx,29c4a4242d6b27379706295156045683f6b86a5b0fd85bbf9f37443168f74841,102777,00000000000090cca2ba1b3a8777d1f32890703df7ed5e8b4fbb50cd45cc5954,0,1,4775000000,2,4775000000,17095
1841245270160610,tx,53547bc6635b1a86137db9ce0ba5376426ab2f6d0c48fd047111a72d92d25434,102782,0000000000006a2eb28d523f60eb9a88f07b768a6d037df045d5253a4f250d46,0,1,3401000000,2,3401000000,17127
4567791006665658,tx,e13a785fdaa40b5868145aaec6aadee165c2594820cc285f41d75de2c20dd381,102817,00000000000106f487e2a5683ac15854dfa0ada5833af69f3c4da1cdb198be0c,0,1,1000000000,2,1000000000,17317
UTXO1021,UTXO,"",-1,"",0,1,5000000,0,0,-1
coinbase102842,coinbase,"",-1,"",0,0,0,1,5000000000,-1
289727678577563,tx,9dfa8494df0a3eeb9a00bca3cef5f9963e91e56cb822b9d0acd9dce7da0b3c08,102843,00000000000269fb6237117a8f3ff27b42e2adf6ac60403234da0922c3ae965a,0,1,5000000000,1,5000000000,17456
coinbase102876,coinbase,"",-1,"",0,0,0,1,5000000000,-1
4271753343882072,tx,ad80c641a962d34df6e1616498906718173fe6cb9541e2837ec69a0aa5186979,102882,0000000000006d5e0a3efec8aad1471541ca725229974ad2593b489d702a0bb4,0,1,150000000,2,150000000,17794
8124813404701351,tx,e09adfa76b9ccae3a4c2574685dc41357c143ea6b17d7059863c15d446ccebe6,102968,0000000000028d3ac60522b7809d1b9cb34a9615eeaf66aabcc5a1a572a41c28,0,1,5000000000,1,5000000000,18187
3984250253284953,tx,023697823218e509991aaf836e9f45eae483191ab1b204d4adcbb258683c3d71,103088,00000000000088e8b50bf125fc9f31fdba9450540cd46d8f82fb8752dcffe738,0,1,5000000000,1,5000000000,18843
5119301138198245,tx,dd8b0549466617e90860de777f8a6c84b5d3ed72f51f3c0af62a77b96ed17f91,103108,0000000000037befc913bfd369d8d793d2fa016eb67ebabf9cac7ccabe2ce8e5,0,1,5000000000,1,5000000000,18894
coinbase103135,coinbase,"",-1,"",0,0,0,1,5000000000,-1
coinbase103147,coinbase,"",-1,"",0,0,0,1,5000000000,-1
6859330496087877,tx,024593edc0fd747f7bd9d0a5ed3155376fd41382d95a7b40a32b3aeeac32f4c2,103162,000000000001a4cd52b1a65c64c595a81a3dc48a9471232ef4b9ce01b17539bb,0,1,5000000000,1,5000000000,19114
1874433695467524,tx,f6362f278c9fcf587e2d3f1a4918d8d9da58fc7d567a7138a1214096d44c4635,103163,000000000000c427f3d3895ddf6def1aff2bbe16ac80dadf2748b27f6961a6e8,0,1,2210000000,2,2210000000,19121
7317198330164736,tx,d730e94584afc63562bff7c52cf98cb93c4140a8a0ebf65f0b03b0c3f99ff7cf,103204,000000000002e6926ae588d8726d8fe756c7c466040d9be0ef72cc609d83b1a5,0,1,3967000000,2,3967000000,19363
5684806694094726,tx,d2fae655809619af8cec0c389d941dbe8df2a21a56886ddeb7353cf29c6992a1,103218,0000000000007e104fa83b5a7a8478860da46739322b967c27b16933cc1d04a4,0,1,5106000000,2,5106000000,19454
UTXO1219,UTXO,"",-1,"",0,1,5000000000,0,0,-1
6283727389826211,tx,216f046fd3d205b77210e3c27b0cecbd9bfe3d53df6146b2561ce57c572298b2,103267,0000000000002be111f82d98bbeb11769f8fc8be135830c430399a09d0a916a5,0,1,59000000,2,59000000,19710
5255837384558852,tx,c32e60983a974bf4377c6a45110b0bfbf8d6923213bfc8150724486e02406195,103312,000000000002e5d17b47fd4386fe55f87fc9ddce23beea8f53e4926c02b4ba99,0,2,10000000000,1,10000000000,19899
2401063180228616,tx,a6c2f5355277605449c258ba5aa6ddf36bcba5206c68cf0b7d42c086af083e44,103391,00000000000262da964b17196f4a7408c8a2f012d3ac4f41992cfa97b67b4516,0,1,5000000000,2,5000000000,20439
7855369537419458,tx,969949e653e389ff3fc69b612b351b7764dec1f2d1102b0f3a15c6dbf65543df,103396,00000000000135b8ba165d328076b242f2d1d19d71124e4bc14564f4f9658d73,0,1,3216000000,2,3216000000,20502
