src_id,dst_id,src_position,dst_position,address,value
7093762266329129,274411072874317,0,0,1GYNDfutPzSeK1SknQn3jzxjGNind1tcci,200000000000
coinbase92639,4776165519963377,4294967295,0,coinbase92639,5000000000
4875004225458708,1044531580665148,0,2,1JZPZDHpu5vMXZqTtro1mHQmPEwRsbuSjF,5000000000
2241124868629266,5111053540860907,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,6000000
8238611801950219,7675038997148045,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,6000000
4931259489440278,4969712245051005,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
8078305478899470,6456045549870071,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
7790373985719731,8710640247623964,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
5961930157220708,2662481974747431,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
1020845689107038,4516482273488907,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
6931220004350058,1118463993875018,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
8893536453500229,633476525395935,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
453897376348922,3652024165120776,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
6636124700207360,520359092146418,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
1161720976268211,8933143820170300,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
4943393906066136,1941766626891516,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
6351277649645019,781790577307165,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
435661045085345,2751113815988793,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
1516543064263501,3350586167414860,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
6111835245481732,8763479678231239,0,0,17yhRAYKJvVmBh14HMxYRHp2Z4erWgk1ne,5000000
3208587318445835,6647204418470310,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
251228968879220,3509213823758652,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
4751491735528928,3306666723898045,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
3149352832608816,6705347792108354,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
4519091808948149,8321439478314106,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
8604529350292533,4737213716534741,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
6462053958797010,2519997271982262,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
8824903293426732,658237960709668,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
1742903614377272,7346273707328754,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
1786291640477564,3599044566759535,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
6193714228507257,6894182494781593,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
4708603015926613,4480502930374089,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
4257952084789518,1214909117623908,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
4128860997534108,435243145008194,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
6170933933268006,3539025118496238,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
5976697450879986,7041255370387580,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
8078883202046213,6678865217410674,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
7851998444753465,7969100734983172,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
2323225006056052,308210366094888,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
1336508717275995,7120048227906895,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
4431241439158168,8592809123295540,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
4975716348760027,4224870185940633,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
4437996976701652,3277539506761271,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
4833244016390680,2717889719061820,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
6330623195730002,4407206095953270,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
4054289002475381,2687253666628121,0,4,1Hxz865bUVyUxuD9XZDt2d7oE3EK3LS2c1,5000000000
3027362691047207,1934601617908808,0,0,14KVzCSrnmAN9kL289w8C5CZYvvCULJe78,44107000000
3399301479720330,3348514507530921,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
7504046414975828,2361297602266625,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
5514011346162913,3640458371639116,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
5177672416889526,2634957146400119,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
8184962123349062,8119921815355704,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
7808086351971272,3667677811874992,0,0,1NNVFX7SiJF44fkqB27QbARXojhRSotF2o,1000000
3827395767633163,8161158015381179,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
2610919999944604,6870436463037043,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
4442046482939428,2197141273779097,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
5062980840235214,3600273366005529,0,0,14mUbjiofYY2F6h3ZGUSoTo3kxdqtajVTp,1000000
1856169554481229,7272481225335129,0,0,11jh1FGcJy2oemZQn9kS8Jdwzej2FsvDT,1000000
5274213315546058,4034097155999313,0,0,1GRVVRz75WfU7htxMWDm9i1tnZP2KFqRzL,1000000
903505652177543,1301984021169215,0,0,1GRVVRz75WfU7htxMWDm9i1tnZP2KFqRzL,1000000
3420746278686053,7399317569845649,0,0,1GRVVRz75WfU7htxMWDm9i1tnZP2KFqRzL,1000000
1205501530554845,1085244090101765,0,0,1GRVVRz75WfU7htxMWDm9i1tnZP2KFqRzL,1000000
8807834418762927,7041288982891854,0,0,1GRVVRz75WfU7htxMWDm9i1tnZP2KFqRzL,1000000
8438288266747681,8393150635442462,0,0,1GRVVRz75WfU7htxMWDm9i1tnZP2KFqRzL,1000000
